Subject,File,Task,Trial_ID,Status
sub24,czy1_sess2,task1,673,OK
sub24,czy1_sess2,task1,674,OK
sub24,czy1_sess2,task1,675,OK
sub24,czy1_sess2,task1,676,OK
sub24,czy1_sess2,task1,677,OK
sub24,czy1_sess2,task1,678,OK
sub24,czy1_sess2,task1,679,OK
sub24,czy1_sess2,task1,680,OK
sub24,czy1_sess2,task1,681,OK
sub24,czy1_sess2,task1,682,OK
sub24,czy1_sess2,task1,683,OK
sub24,czy1_sess2,task1,684,OK
sub24,czy1_sess2,task1,685,OK
sub24,czy1_sess2,task1,686,OK
sub24,czy1_sess2,task1,687,OK
sub24,czy1_sess2,task1,688,OK
sub24,czy1_sess2,task1,689,OK
sub24,czy1_sess2,task1,690,OK
